member_id,effective_date,annual_salary
MBR-00779,2013-01-01,123784.12
MBR-00779,2014-01-01,127250.08
MBR-00779,2015-01-01,130813.08
MBR-00779,2016-01-01,134475.85
MBR-00779,2017-01-01,138241.17
MBR-00779,2018-01-01,142111.93
MBR-00779,2019-01-01,146091.06
MBR-00779,2020-01-01,150181.61
MBR-00780,1998-01-01,68882.0
MBR-00780,1999-01-01,70810.7
MBR-00780,2000-01-01,72793.4
MBR-00780,2001-01-01,74831.61
MBR-00780,2002-01-01,76926.9
MBR-00780,2003-01-01,79080.85
MBR-00780,2004-01-01,81295.11
MBR-00780,2005-01-01,83571.38
MBR-00780,2006-01-01,85911.37
MBR-00780,2007-01-01,88316.89
MBR-00780,2008-01-01,90789.77
MBR-00780,2009-01-01,93331.88
MBR-00780,2010-01-01,95945.17
MBR-00780,2011-01-01,98631.64
MBR-00780,2012-01-01,101393.32
MBR-00780,2013-01-01,104232.34
MBR-00780,2014-01-01,107150.84
MBR-00780,2015-01-01,110151.06
MBR-00780,2016-01-01,113235.29
MBR-00780,2017-01-01,116405.88
MBR-00780,2018-01-01,119665.25
MBR-00780,2019-01-01,123015.87
MBR-00780,2020-01-01,126460.32
MBR-00780,2021-01-01,130001.21
MBR-00780,2022-01-01,133641.24
MBR-00780,2023-01-01,137383.2
MBR-00780,2024-01-01,141229.93
MBR-00780,2025-01-01,145184.36
MBR-00780,2026-01-01,149249.53
MBR-00780,2027-01-01,153428.51
MBR-00780,2028-01-01,157724.51
MBR-00780,2029-01-01,162140.8
MBR-00780,2030-01-01,166680.74
MBR-00780,2031-01-01,171347.8
MBR-00781,1996-01-01,39234.0
MBR-00781,1997-01-01,40332.55
MBR-00781,1998-01-01,41461.86
MBR-00781,1999-01-01,42622.8
MBR-00781,2000-01-01,43816.23
MBR-00781,2001-01-01,45043.09
MBR-00781,2002-01-01,46304.29
MBR-00781,2003-01-01,47600.82
MBR-00781,2004-01-01,48933.64
MBR-00781,2005-01-01,50303.78
MBR-00781,2006-01-01,51712.29
MBR-00781,2007-01-01,53160.23
MBR-00781,2008-01-01,54648.72
MBR-00781,2009-01-01,56178.88
MBR-00781,2010-01-01,57751.89
MBR-00781,2011-01-01,59368.94
MBR-00781,2012-01-01,61031.27
MBR-00781,2013-01-01,62740.15
MBR-00781,2014-01-01,64496.87
MBR-00781,2015-01-01,66302.78
MBR-00781,2016-01-01,68159.26
MBR-00781,2017-01-01,70067.72
MBR-00781,2018-01-01,72029.62
MBR-00781,2019-01-01,74046.45
MBR-00781,2020-01-01,76119.75
MBR-00781,2021-01-01,78251.1
MBR-00781,2022-01-01,80442.13
MBR-00781,2023-01-01,82694.51
MBR-00781,2024-01-01,85009.96
MBR-00781,2025-01-01,87390.24
MBR-00781,2026-01-01,89837.16
MBR-00781,2027-01-01,92352.6
MBR-00781,2028-01-01,94938.48
MBR-00781,2029-01-01,97596.75
MBR-00781,2030-01-01,100329.46
MBR-00781,2031-01-01,103138.69
MBR-00781,2032-01-01,106026.57
MBR-00782,2003-01-01,28412.0
MBR-00782,2004-01-01,29207.54
MBR-00782,2005-01-01,30025.35
MBR-00782,2006-01-01,30866.06
MBR-00782,2007-01-01,31730.31
MBR-00782,2008-01-01,32618.75
MBR-00782,2009-01-01,33532.08
MBR-00782,2010-01-01,34470.98
MBR-00782,2011-01-01,35436.17
MBR-00782,2012-01-01,36428.38
MBR-00782,2013-01-01,37448.37
MBR-00782,2014-01-01,38496.93
MBR-00782,2015-01-01,39574.84
MBR-00782,2016-01-01,40682.94
MBR-00782,2017-01-01,41822.06
MBR-00782,2018-01-01,42993.08
MBR-00782,2019-01-01,44196.88
MBR-00782,2020-01-01,45434.4
MBR-00782,2021-01-01,46706.56
MBR-00782,2022-01-01,48014.34
MBR-00782,2023-01-01,49358.74
MBR-00782,2024-01-01,50740.79
MBR-00782,2025-01-01,52161.53
MBR-00782,2026-01-01,53622.05
MBR-00782,2027-01-01,55123.47
MBR-00782,2028-01-01,56666.93
MBR-00782,2029-01-01,58253.6
MBR-00782,2030-01-01,59884.7
MBR-00782,2031-01-01,61561.47
MBR-00782,2032-01-01,63285.2
MBR-00783,1991-01-01,54609.0
MBR-00783,1992-01-01,56138.05
MBR-00783,1993-01-01,57709.92
MBR-00783,1994-01-01,59325.8
MBR-00783,1995-01-01,60986.92
MBR-00783,1996-01-01,62694.55
MBR-00783,1997-01-01,64450.0
MBR-00783,1998-01-01,66254.6
MBR-00783,1999-01-01,68109.73
MBR-00783,2000-01-01,70016.8
MBR-00783,2001-01-01,71977.27
MBR-00783,2002-01-01,73992.63
MBR-00783,2003-01-01,76064.43
MBR-00783,2004-01-01,78194.23
MBR-00783,2005-01-01,80383.67
MBR-00783,2006-01-01,82634.41
MBR-00783,2007-01-01,84948.18
MBR-00783,2008-01-01,87326.72
MBR-00783,2009-01-01,89771.87
MBR-00783,2010-01-01,92285.49
MBR-00783,2011-01-01,94869.48
MBR-00783,2012-01-01,97525.82
MBR-00783,2013-01-01,100256.55
MBR-00783,2014-01-01,103063.73
MBR-00783,2015-01-01,105949.52
MBR-00783,2016-01-01,108916.1
MBR-00783,2017-01-01,111965.75
MBR-00783,2018-01-01,115100.79
MBR-00783,2019-01-01,118323.62
MBR-00783,2020-01-01,121636.68
MBR-00783,2021-01-01,125042.5
MBR-00783,2022-01-01,128543.69
MBR-00783,2023-01-01,132142.92
MBR-00783,2024-01-01,135842.92
MBR-00783,2025-01-01,139646.52
MBR-00783,2026-01-01,143556.62
MBR-00783,2027-01-01,147576.21
MBR-00783,2028-01-01,151708.34
MBR-00783,2029-01-01,155956.18
MBR-00783,2030-01-01,160322.95
MBR-00783,2031-01-01,164811.99
MBR-00784,1978-01-01,47143.0
MBR-00784,1979-01-01,48463.0
MBR-00784,1980-01-01,49819.97
MBR-00784,1981-01-01,51214.93
MBR-00784,1982-01-01,52648.95
MBR-00784,1983-01-01,54123.12
MBR-00784,1984-01-01,55638.56
MBR-00784,1985-01-01,57196.44
MBR-00784,1986-01-01,58797.94
MBR-00784,1987-01-01,60444.29
MBR-00784,1988-01-01,62136.73
MBR-00784,1989-01-01,63876.55
MBR-00784,1990-01-01,65665.1
MBR-00784,1991-01-01,67503.72
MBR-00784,1992-01-01,69393.82
MBR-00784,1993-01-01,71336.85
MBR-00784,1994-01-01,73334.28
MBR-00784,1995-01-01,75387.64
MBR-00784,1996-01-01,77498.5
MBR-00784,1997-01-01,79668.45
MBR-00784,1998-01-01,81899.17
MBR-00784,1999-01-01,84192.35
MBR-00784,2000-01-01,86549.73
MBR-00784,2001-01-01,88973.13
MBR-00784,2002-01-01,91464.37
MBR-00784,2003-01-01,94025.38
MBR-00784,2004-01-01,96658.09
MBR-00784,2005-01-01,99364.51
MBR-00784,2006-01-01,102146.72
MBR-00784,2007-01-01,105006.83
MBR-00784,2008-01-01,107947.02
MBR-00784,2009-01-01,110969.54
MBR-00784,2010-01-01,114076.68
MBR-00784,2011-01-01,117270.83
MBR-00784,2012-01-01,120554.41
MBR-00784,2013-01-01,123929.94
MBR-00784,2014-01-01,127399.98
MBR-00784,2015-01-01,130967.17
MBR-00784,2016-01-01,134634.26
MBR-00784,2017-01-01,138404.01
MBR-00784,2018-01-01,142279.33
MBR-00784,2019-01-01,146263.15
MBR-00784,2020-01-01,150358.52
MBR-00784,2021-01-01,154568.55
MBR-00784,2022-01-01,158896.47
MBR-00785,1993-01-01,39670.0
MBR-00785,1994-01-01,40780.76
MBR-00785,1995-01-01,41922.62
MBR-00785,1996-01-01,43096.45
MBR-00785,1997-01-01,44303.16
MBR-00785,1998-01-01,45543.64
MBR-00785,1999-01-01,46818.87
MBR-00785,2000-01-01,48129.79
MBR-00785,2001-01-01,49477.43
MBR-00785,2002-01-01,50862.8
MBR-00785,2003-01-01,52286.95
MBR-00785,2004-01-01,53750.99
MBR-00785,2005-01-01,55256.02
MBR-00785,2006-01-01,56803.19
MBR-00785,2007-01-01,58393.67
MBR-00785,2008-01-01,60028.7
MBR-00785,2009-01-01,61709.5
MBR-00785,2010-01-01,63437.37
MBR-00785,2011-01-01,65213.61
MBR-00785,2012-01-01,67039.59
MBR-00785,2013-01-01,68916.7
MBR-00785,2014-01-01,70846.37
MBR-00785,2015-01-01,72830.07
MBR-00785,2016-01-01,74869.31
MBR-00785,2017-01-01,76965.65
MBR-00785,2018-01-01,79120.69
MBR-00785,2019-01-01,81336.07
MBR-00785,2020-01-01,83613.48
MBR-00785,2021-01-01,85954.66
MBR-00785,2022-01-01,88361.39
MBR-00785,2023-01-01,90835.51
MBR-00785,2024-01-01,93378.9
MBR-00785,2025-01-01,95993.51
MBR-00785,2026-01-01,98681.33
MBR-00786,1993-01-01,69579.0
MBR-00786,1994-01-01,71527.21
MBR-00786,1995-01-01,73529.97
MBR-00786,1996-01-01,75588.81
MBR-00786,1997-01-01,77705.3
MBR-00786,1998-01-01,79881.05
MBR-00786,1999-01-01,82117.72
MBR-00786,2000-01-01,84417.01
MBR-00786,2001-01-01,86780.69
MBR-00786,2002-01-01,89210.55
MBR-00786,2003-01-01,91708.44
MBR-00786,2004-01-01,94276.28
MBR-00786,2005-01-01,96916.02
MBR-00786,2006-01-01,99629.67
MBR-00786,2007-01-01,102419.3
MBR-00786,2008-01-01,105287.04
MBR-00786,2009-01-01,108235.07
MBR-00786,2010-01-01,111265.66
MBR-00786,2011-01-01,114381.09
MBR-00786,2012-01-01,117583.76
MBR-00786,2013-01-01,120876.11
MBR-00786,2014-01-01,124260.64
MBR-00786,2015-01-01,127739.94
MBR-00786,2016-01-01,131316.66
MBR-00786,2017-01-01,134993.52
MBR-00786,2018-01-01,138773.34
MBR-00786,2019-01-01,142659.0
MBR-00786,2020-01-01,146653.45
MBR-00787,2007-01-01,39788.0
MBR-00787,2008-01-01,40902.06
MBR-00787,2009-01-01,42047.32
MBR-00787,2010-01-01,43224.65
MBR-00787,2011-01-01,44434.94
MBR-00787,2012-01-01,45679.12
MBR-00787,2013-01-01,46958.13
MBR-00787,2014-01-01,48272.96
MBR-00787,2015-01-01,49624.6
MBR-00787,2016-01-01,51014.09
MBR-00787,2017-01-01,52442.48
MBR-00787,2018-01-01,53910.87
MBR-00787,2019-01-01,55420.38
MBR-00787,2020-01-01,56972.15
MBR-00787,2021-01-01,58567.37
MBR-00787,2022-01-01,60207.26
MBR-00787,2023-01-01,61893.06
MBR-00787,2024-01-01,63626.06
MBR-00787,2025-01-01,65407.59
MBR-00787,2026-01-01,67239.01
MBR-00787,2027-01-01,69121.7
MBR-00787,2028-01-01,71057.11
MBR-00787,2029-01-01,73046.71
MBR-00787,2030-01-01,75092.01
MBR-00787,2031-01-01,77194.59
MBR-00787,2032-01-01,79356.04
MBR-00787,2033-01-01,81578.01
MBR-00787,2034-01-01,83862.19
MBR-00787,2035-01-01,86210.33
MBR-00787,2036-01-01,88624.22
MBR-00787,2037-01-01,91105.7
MBR-00787,2038-01-01,93656.66
MBR-00788,1983-01-01,71303.0
MBR-00788,1984-01-01,73299.48
MBR-00788,1985-01-01,75351.87
MBR-00788,1986-01-01,77461.72
MBR-00788,1987-01-01,79630.65
MBR-00788,1988-01-01,81860.31
MBR-00788,1989-01-01,84152.4
MBR-00788,1990-01-01,86508.66
MBR-00788,1991-01-01,88930.91
MBR-00788,1992-01-01,91420.97
MBR-00788,1993-01-01,93980.76
MBR-00788,1994-01-01,96612.22
MBR-00788,1995-01-01,99317.36
MBR-00788,1996-01-01,102098.25
MBR-00788,1997-01-01,104957.0
MBR-00788,1998-01-01,107895.8
MBR-00788,1999-01-01,110916.88
MBR-00788,2000-01-01,114022.55
MBR-00788,2001-01-01,117215.18
MBR-00788,2002-01-01,120497.21
MBR-00788,2003-01-01,123871.13
MBR-00788,2004-01-01,127339.52
MBR-00788,2005-01-01,130905.03
MBR-00788,2006-01-01,134570.37
MBR-00788,2007-01-01,138338.34
MBR-00788,2008-01-01,142211.81
MBR-00788,2009-01-01,146193.74
MBR-00788,2010-01-01,150287.17
MBR-00788,2011-01-01,154495.21
MBR-00788,2012-01-01,158821.07
MBR-00788,2013-01-01,163268.06
MBR-00788,2014-01-01,167839.57
MBR-00788,2015-01-01,172539.08
MBR-00788,2016-01-01,177370.17
MBR-00788,2017-01-01,182336.54
MBR-00788,2018-01-01,187441.96
MBR-00789,2010-01-01,45622.0
MBR-00789,2011-01-01,46899.42
MBR-00789,2012-01-01,48212.6
MBR-00789,2013-01-01,49562.55
MBR-00789,2014-01-01,50950.3
MBR-00789,2015-01-01,52376.91
MBR-00789,2016-01-01,53843.47
MBR-00789,2017-01-01,55351.08
MBR-00789,2018-01-01,56900.91
MBR-00789,2019-01-01,58494.14
MBR-00789,2020-01-01,60131.97
MBR-00789,2021-01-01,61815.67
MBR-00789,2022-01-01,63546.51
MBR-00789,2023-01-01,65325.81
MBR-00789,2024-01-01,67154.93
MBR-00789,2025-01-01,69035.27
MBR-00789,2026-01-01,70968.26
MBR-00789,2027-01-01,72955.37
MBR-00789,2028-01-01,74998.12
MBR-00789,2029-01-01,77098.07
MBR-00789,2030-01-01,79256.81
MBR-00789,2031-01-01,81476.01
MBR-00789,2032-01-01,83757.33
MBR-00789,2033-01-01,86102.54
MBR-00789,2034-01-01,88513.41
MBR-00789,2035-01-01,90991.79
MBR-00789,2036-01-01,93539.56
MBR-00789,2037-01-01,96158.66
MBR-00789,2038-01-01,98851.11
MBR-00790,2008-01-01,51088.0
MBR-00790,2009-01-01,52518.46
MBR-00790,2010-01-01,53988.98
MBR-00790,2011-01-01,55500.67
MBR-00790,2012-01-01,57054.69
MBR-00790,2013-01-01,58652.22
MBR-00790,2014-01-01,60294.48
MBR-00790,2015-01-01,61982.73
MBR-00790,2016-01-01,63718.25
MBR-00790,2017-01-01,65502.36
MBR-00790,2018-01-01,67336.42
MBR-00790,2019-01-01,69221.84
MBR-00790,2020-01-01,71160.06
MBR-00790,2021-01-01,73152.54
MBR-00790,2022-01-01,75200.81
MBR-00790,2023-01-01,77306.43
MBR-00790,2024-01-01,79471.01
MBR-00790,2025-01-01,81696.2
MBR-00790,2026-01-01,83983.69
MBR-00790,2027-01-01,86335.24
MBR-00790,2028-01-01,88752.62
MBR-00790,2029-01-01,91237.7
MBR-00790,2030-01-01,93792.35
MBR-00790,2031-01-01,96418.54
MBR-00790,2032-01-01,99118.26
MBR-00790,2033-01-01,101893.57
MBR-00790,2034-01-01,104746.59
MBR-00790,2035-01-01,107679.49
MBR-00790,2036-01-01,110694.52
MBR-00790,2037-01-01,113793.96
MBR-00790,2038-01-01,116980.19
MBR-00790,2039-01-01,120255.64
MBR-00790,2040-01-01,123622.8
MBR-00790,2041-01-01,127084.24
MBR-00791,2002-01-01,47510.0
MBR-00791,2003-01-01,48840.28
MBR-00791,2004-01-01,50207.81
MBR-00791,2005-01-01,51613.63
MBR-00791,2006-01-01,53058.81
MBR-00791,2007-01-01,54544.45
MBR-00791,2008-01-01,56071.7
MBR-00791,2009-01-01,57641.71
MBR-00791,2010-01-01,59255.67
MBR-00791,2011-01-01,60914.83
MBR-00791,2012-01-01,62620.45
MBR-00791,2013-01-01,64373.82
MBR-00791,2014-01-01,66176.29
MBR-00791,2015-01-01,68029.22
MBR-00791,2016-01-01,69934.04
MBR-00791,2017-01-01,71892.2
MBR-00791,2018-01-01,73905.18
MBR-00791,2019-01-01,75974.52
MBR-00791,2020-01-01,78101.81
MBR-00791,2021-01-01,80288.66
MBR-00791,2022-01-01,82536.74
MBR-00791,2023-01-01,84847.77
MBR-00791,2024-01-01,87223.51
MBR-00791,2025-01-01,89665.77
MBR-00791,2026-01-01,92176.41
MBR-00791,2027-01-01,94757.35
MBR-00791,2028-01-01,97410.55
MBR-00791,2029-01-01,100138.05
MBR-00791,2030-01-01,102941.91
MBR-00792,1977-01-01,58759.0
MBR-00792,1978-01-01,60404.25
MBR-00792,1979-01-01,62095.57
MBR-00792,1980-01-01,63834.25
MBR-00792,1981-01-01,65621.61
MBR-00792,1982-01-01,67459.01
MBR-00792,1983-01-01,69347.86
MBR-00792,1984-01-01,71289.6
MBR-00792,1985-01-01,73285.71
MBR-00792,1986-01-01,75337.71
MBR-00792,1987-01-01,77447.17
MBR-00792,1988-01-01,79615.69
MBR-00792,1989-01-01,81844.93
MBR-00792,1990-01-01,84136.59
MBR-00792,1991-01-01,86492.41
MBR-00792,1992-01-01,88914.2
MBR-00792,1993-01-01,91403.8
MBR-00792,1994-01-01,93963.1
MBR-00792,1995-01-01,96594.07
MBR-00792,1996-01-01,99298.7
MBR-00792,1997-01-01,102079.07
MBR-00792,1998-01-01,104937.28
MBR-00792,1999-01-01,107875.52
MBR-00792,2000-01-01,110896.04
MBR-00792,2001-01-01,114001.13
MBR-00792,2002-01-01,117193.16
MBR-00792,2003-01-01,120474.57
MBR-00792,2004-01-01,123847.86
MBR-00792,2005-01-01,127315.6
MBR-00792,2006-01-01,130880.43
MBR-00792,2007-01-01,134545.08
MBR-00792,2008-01-01,138312.35
MBR-00792,2009-01-01,142185.09
MBR-00792,2010-01-01,146166.28
MBR-00792,2011-01-01,150258.93
MBR-00792,2012-01-01,154466.18
MBR-00792,2013-01-01,158791.23
MBR-00792,2014-01-01,163237.39
MBR-00792,2015-01-01,167808.04
MBR-00792,2016-01-01,172506.66
MBR-00792,2017-01-01,177336.85
MBR-00792,2018-01-01,182302.28
MBR-00792,2019-01-01,187406.74
MBR-00792,2020-01-01,192654.13
MBR-00793,1984-01-01,52320.0
MBR-00793,1985-01-01,53784.96
MBR-00793,1986-01-01,55290.94
MBR-00793,1987-01-01,56839.09
MBR-00793,1988-01-01,58430.58
MBR-00793,1989-01-01,60066.64
MBR-00793,1990-01-01,61748.5
MBR-00793,1991-01-01,63477.46
MBR-00793,1992-01-01,65254.83
MBR-00793,1993-01-01,67081.96
MBR-00793,1994-01-01,68960.26
MBR-00793,1995-01-01,70891.15
MBR-00793,1996-01-01,72876.1
MBR-00793,1997-01-01,74916.63
MBR-00793,1998-01-01,77014.29
MBR-00793,1999-01-01,79170.69
MBR-00793,2000-01-01,81387.47
MBR-00793,2001-01-01,83666.32
MBR-00793,2002-01-01,86008.98
MBR-00793,2003-01-01,88417.23
MBR-00793,2004-01-01,90892.91
MBR-00793,2005-01-01,93437.92
MBR-00793,2006-01-01,96054.18
MBR-00793,2007-01-01,98743.69
MBR-00793,2008-01-01,101508.52
MBR-00793,2009-01-01,104350.76
MBR-00793,2010-01-01,107272.58
MBR-00793,2011-01-01,110276.21
MBR-00793,2012-01-01,113363.94
MBR-00793,2013-01-01,116538.13
MBR-00793,2014-01-01,119801.2
MBR-00793,2015-01-01,123155.64
MBR-00793,2016-01-01,126603.99
MBR-00793,2017-01-01,130148.91
MBR-00793,2018-01-01,133793.07
MBR-00793,2019-01-01,137539.28
MBR-00793,2020-01-01,141390.38
MBR-00793,2021-01-01,145349.31
MBR-00793,2022-01-01,149419.09
MBR-00793,2023-01-01,153602.83
MBR-00794,1992-01-01,57398.0
MBR-00794,1993-01-01,59005.14
MBR-00794,1994-01-01,60657.29
MBR-00794,1995-01-01,62355.69
MBR-00794,1996-01-01,64101.65
MBR-00794,1997-01-01,65896.5
MBR-00794,1998-01-01,67741.6
MBR-00794,1999-01-01,69638.36
MBR-00794,2000-01-01,71588.24
MBR-00794,2001-01-01,73592.71
MBR-00794,2002-01-01,75653.31
MBR-00794,2003-01-01,77771.6
MBR-00794,2004-01-01,79949.2
MBR-00794,2005-01-01,82187.78
MBR-00794,2006-01-01,84489.04
MBR-00794,2007-01-01,86854.73
MBR-00794,2008-01-01,89286.66
MBR-00794,2009-01-01,91786.69
MBR-00794,2010-01-01,94356.72
MBR-00794,2011-01-01,96998.71
MBR-00794,2012-01-01,99714.67
MBR-00794,2013-01-01,102506.68
MBR-00794,2014-01-01,105376.87
MBR-00794,2015-01-01,108327.42
MBR-00794,2016-01-01,111360.59
MBR-00794,2017-01-01,114478.68
MBR-00794,2018-01-01,117684.09
MBR-00794,2019-01-01,120979.24
MBR-00794,2020-01-01,124366.66
MBR-00794,2021-01-01,127848.93
MBR-00794,2022-01-01,131428.7
MBR-00794,2023-01-01,135108.7
MBR-00794,2024-01-01,138891.74
MBR-00794,2025-01-01,142780.71
MBR-00795,1989-01-01,66359.0
MBR-00795,1990-01-01,68217.05
MBR-00795,1991-01-01,70127.13
MBR-00795,1992-01-01,72090.69
MBR-00795,1993-01-01,74109.23
MBR-00795,1994-01-01,76184.29
MBR-00795,1995-01-01,78317.45
MBR-00795,1996-01-01,80510.34
MBR-00795,1997-01-01,82764.62
MBR-00795,1998-01-01,85082.03
MBR-00795,1999-01-01,87464.33
MBR-00795,2000-01-01,89913.33
MBR-00795,2001-01-01,92430.91
MBR-00795,2002-01-01,95018.97
MBR-00795,2003-01-01,97679.5
MBR-00795,2004-01-01,100414.53
MBR-00795,2005-01-01,103226.14
MBR-00795,2006-01-01,106116.47
MBR-00795,2007-01-01,109087.73
MBR-00795,2008-01-01,112142.18
MBR-00795,2009-01-01,115282.17
MBR-00795,2010-01-01,118510.07
MBR-00795,2011-01-01,121828.35
MBR-00795,2012-01-01,125239.54
MBR-00795,2013-01-01,128746.25
MBR-00795,2014-01-01,132351.14
MBR-00795,2015-01-01,136056.98
MBR-00795,2016-01-01,139866.57
MBR-00795,2017-01-01,143782.84
MBR-00795,2018-01-01,147808.75
MBR-00795,2019-01-01,151947.4
MBR-00795,2020-01-01,156201.93
MBR-00795,2021-01-01,160575.58
MBR-00795,2022-01-01,165071.7
MBR-00795,2023-01-01,169693.7
MBR-00795,2024-01-01,174445.13
MBR-00795,2025-01-01,179329.59
MBR-00795,2026-01-01,184350.82
MBR-00796,1995-01-01,71031.0
MBR-00796,1996-01-01,73019.87
MBR-00796,1997-01-01,75064.42
MBR-00796,1998-01-01,77166.23
MBR-00796,1999-01-01,79326.88
MBR-00796,2000-01-01,81548.04
MBR-00796,2001-01-01,83831.38
MBR-00796,2002-01-01,86178.66
MBR-00796,2003-01-01,88591.66
MBR-00796,2004-01-01,91072.23
MBR-00796,2005-01-01,93622.25
MBR-00796,2006-01-01,96243.67
MBR-00796,2007-01-01,98938.5
MBR-00796,2008-01-01,101708.77
MBR-00796,2009-01-01,104556.62
MBR-00796,2010-01-01,107484.21
MBR-00796,2011-01-01,110493.76
MBR-00796,2012-01-01,113587.59
MBR-00796,2013-01-01,116768.04
MBR-00796,2014-01-01,120037.55
MBR-00796,2015-01-01,123398.6
MBR-00796,2016-01-01,126853.76
MBR-00796,2017-01-01,130405.66
MBR-00796,2018-01-01,134057.02
MBR-00796,2019-01-01,137810.62
MBR-00796,2020-01-01,141669.32
MBR-00796,2021-01-01,145636.06
MBR-00796,2022-01-01,149713.87
MBR-00796,2023-01-01,153905.85
MBR-00796,2024-01-01,158215.22
MBR-00796,2025-01-01,162645.24
MBR-00797,1978-01-01,53867.0
MBR-00797,1979-01-01,55375.28
MBR-00797,1980-01-01,56925.78
MBR-00797,1981-01-01,58519.71
MBR-00797,1982-01-01,60158.26
MBR-00797,1983-01-01,61842.69
MBR-00797,1984-01-01,63574.28
MBR-00797,1985-01-01,65354.36
MBR-00797,1986-01-01,67184.29
MBR-00797,1987-01-01,69065.45
MBR-00797,1988-01-01,70999.28
MBR-00797,1989-01-01,72987.26
MBR-00797,1990-01-01,75030.9
MBR-00797,1991-01-01,77131.77
MBR-00797,1992-01-01,79291.46
MBR-00797,1993-01-01,81511.62
MBR-00797,1994-01-01,83793.94
MBR-00797,1995-01-01,86140.17
MBR-00797,1996-01-01,88552.1
MBR-00797,1997-01-01,91031.56
MBR-00797,1998-01-01,93580.44
MBR-00797,1999-01-01,96200.69
MBR-00797,2000-01-01,98894.31
MBR-00797,2001-01-01,101663.35
MBR-00797,2002-01-01,104509.93
MBR-00797,2003-01-01,107436.2
MBR-00797,2004-01-01,110444.42
MBR-00797,2005-01-01,113536.86
MBR-00797,2006-01-01,116715.89
MBR-00797,2007-01-01,119983.94
MBR-00797,2008-01-01,123343.49
MBR-00797,2009-01-01,126797.11
MBR-00797,2010-01-01,130347.43
MBR-00797,2011-01-01,133997.15
MBR-00797,2012-01-01,137749.07
MBR-00797,2013-01-01,141606.05
MBR-00797,2014-01-01,145571.02
MBR-00797,2015-01-01,149647.01
MBR-00797,2016-01-01,153837.12
MBR-00798,1981-01-01,38252.0
MBR-00798,1982-01-01,39323.06
MBR-00798,1983-01-01,40424.1
MBR-00798,1984-01-01,41555.98
MBR-00798,1985-01-01,42719.54
MBR-00798,1986-01-01,43915.69
MBR-00798,1987-01-01,45145.33
MBR-00798,1988-01-01,46409.4
MBR-00798,1989-01-01,47708.86
MBR-00798,1990-01-01,49044.71
MBR-00798,1991-01-01,50417.96
MBR-00798,1992-01-01,51829.67
MBR-00798,1993-01-01,53280.9
MBR-00798,1994-01-01,54772.76
MBR-00798,1995-01-01,56306.4
MBR-00798,1996-01-01,57882.98
MBR-00798,1997-01-01,59503.7
MBR-00798,1998-01-01,61169.81
MBR-00798,1999-01-01,62882.56
MBR-00798,2000-01-01,64643.27
MBR-00798,2001-01-01,66453.28
MBR-00798,2002-01-01,68313.97
MBR-00798,2003-01-01,70226.77
MBR-00798,2004-01-01,72193.12
MBR-00798,2005-01-01,74214.52
MBR-00798,2006-01-01,76292.53
MBR-00798,2007-01-01,78428.72
MBR-00798,2008-01-01,80624.72
MBR-00798,2009-01-01,82882.22
MBR-00798,2010-01-01,85202.92
MBR-00798,2011-01-01,87588.6
MBR-00798,2012-01-01,90041.08
MBR-00798,2013-01-01,92562.23
MBR-00798,2014-01-01,95153.97
MBR-00799,1987-01-01,36288.0
MBR-00799,1988-01-01,37304.06
MBR-00799,1989-01-01,38348.58
MBR-00799,1990-01-01,39422.34
MBR-00799,1991-01-01,40526.16
MBR-00799,1992-01-01,41660.9
MBR-00799,1993-01-01,42827.4
MBR-00799,1994-01-01,44026.57
MBR-00799,1995-01-01,45259.31
MBR-00799,1996-01-01,46526.57
MBR-00799,1997-01-01,47829.32
MBR-00799,1998-01-01,49168.54
MBR-00799,1999-01-01,50545.26
MBR-00799,2000-01-01,51960.52
MBR-00799,2001-01-01,53415.42
MBR-00799,2002-01-01,54911.05
MBR-00799,2003-01-01,56448.56
MBR-00799,2004-01-01,58029.12
MBR-00799,2005-01-01,59653.94
MBR-00799,2006-01-01,61324.25
MBR-00799,2007-01-01,63041.32
MBR-00799,2008-01-01,64806.48
MBR-00799,2009-01-01,66621.06
MBR-00799,2010-01-01,68486.45
MBR-00799,2011-01-01,70404.07
MBR-00799,2012-01-01,72375.39
MBR-00799,2013-01-01,74401.9
MBR-00799,2014-01-01,76485.15
MBR-00799,2015-01-01,78626.74
MBR-00799,2016-01-01,80828.28
MBR-00799,2017-01-01,83091.48
MBR-00799,2018-01-01,85418.04
MBR-00799,2019-01-01,87809.74
MBR-00800,1988-01-01,48680.0
MBR-00800,1989-01-01,50043.04
MBR-00800,1990-01-01,51444.25
MBR-00800,1991-01-01,52884.68
MBR-00800,1992-01-01,54365.46
MBR-00800,1993-01-01,55887.69
MBR-00800,1994-01-01,57452.54
MBR-00800,1995-01-01,59061.21
MBR-00800,1996-01-01,60714.93
MBR-00800,1997-01-01,62414.95
MBR-00800,1998-01-01,64162.56
MBR-00800,1999-01-01,65959.12
MBR-00800,2000-01-01,67805.97
MBR-00800,2001-01-01,69704.54
MBR-00800,2002-01-01,71656.27
MBR-00800,2003-01-01,73662.64
MBR-00800,2004-01-01,75725.2
MBR-00800,2005-01-01,77845.5
MBR-00800,2006-01-01,80025.18
MBR-00800,2007-01-01,82265.88
MBR-00800,2008-01-01,84569.32
MBR-00800,2009-01-01,86937.27
MBR-00801,1993-01-01,70220.0
MBR-00801,1994-01-01,72186.16
MBR-00801,1995-01-01,74207.37
MBR-00801,1996-01-01,76285.18
